0,0.34,00511.00,188
1,1.00,00511.00,188
2,1.66,00511.00,188
3,358.37,00509.00,188
4,358.90,00510.00,188
5,359.68,00509.00,188
6,0.14,00511.00,188
7,0.84,00511.00,188
8,1.42,00511.00,188
9,358.03,00509.00,188
10,358.74,00509.00,188
11,359.43,00508.00,188
12,0.59,00511.00,188
13,1.20,00511.00,188
14,358.38,00509.00,188
15,358.99,00510.00,188
16,359.85,00509.00,188
17,0.36,00511.00,188
18,1.26,00511.00,188
19,358.05,00508.00,188
20,358.82,00510.00,188
21,359.72,00509.00,188
22,0.49,00511.00,188
23,1.29,00511.00,188
24,358.08,00507.00,188
25,359.01,00509.00,188
26,359.44,00509.00,188
27,0.11,00511.00,188
28,0.82,00511.00,188
29,1.77,00512.00,188
30,358.45,00509.00,188
31,359.40,00510.00,188
32,0.03,00510.00,188
33,1.01,00511.00,188
34,1.87,00512.00,188
35,358.19,00509.00,188
36,359.30,00510.00,188
37,0.41,00511.00,188
38,1.30,00511.00,188
39,358.65,00509.00,188
40,359.53,00509.00,188
41,0.89,00511.00,188
42,1.67,00511.00,188
43,359.08,00510.00,188
44,359.73,00509.00,188
45,0.63,00511.00,188
46,1.56,00510.00,188
47,358.90,00509.00,188
48,359.83,00509.00,188
49,0.34,00511.00,188
50,1.40,00511.00,188
51,358.45,00509.00,188
52,359.52,00509.00,188
53,0.42,00511.00,188
54,1.50,00510.00,188
55,358.63,00509.00,188
56,359.46,00509.00,188
57,0.16,00511.00,188
58,1.38,00510.00,188
59,358.21,00508.00,188
60,359.31,00509.00,188
61,0.80,00511.00,188
62,1.67,00510.00,188
63,358.70,00509.00,188
64,359.81,00509.00,188
65,0.89,00511.00,188
66,358.13,00508.00,188
67,358.88,00510.00,188
68,359.88,00510.00,188
69,0.40,00511.00,188
70,1.42,00510.00,188
71,358.49,00509.00,188
72,359.63,00509.00,188
73,0.09,00510.00,188
74,1.00,00511.00,188
75,358.04,00507.00,188
76,358.94,00510.00,188
77,0.09,00510.00,188
78,1.13,00511.00,188
79,358.26,00507.00,188
80,359.18,00510.00,188
81,0.17,00510.00,188
82,0.97,00511.00,188
83,359.00,00509.00,188
84,0.31,00511.00,188
85,1.49,00510.00,188
86,358.46,00508.00,188
87,359.51,00510.00,188
88,0.94,00511.00,188
89,1.74,00512.00,188
90,358.70,00509.00,188
91,359.63,00509.00,188
92,0.76,00511.00,188
93,1.70,00511.00,188
94,358.76,00509.00,188
95,359.82,00509.00,188
96,0.26,00510.00,188
97,1.21,00511.00,188
98,358.12,00507.00,188
99,358.94,00510.00,188
100,0.92,00511.00,188
101,359.13,00509.00,188
102,359.84,00510.00,188
103,0.42,00511.00,188
104,1.63,00510.00,188
105,358.36,00508.00,188
106,359.32,00509.00,188
107,0.53,00511.00,188
108,1.63,00510.00,188
109,358.21,00508.00,188
110,359.43,00510.00,188
111,0.15,00510.00,188
112,1.38,00511.00,188
113,358.07,00507.00,188
114,359.05,00509.00,188
115,0.71,00511.00,188
116,1.70,00510.00,188
117,358.49,00509.00,188
118,359.36,00509.00,188
119,0.35,00510.00,188
120,1.47,00511.00,188
121,358.25,00508.00,188
122,359.24,00509.00,188
123,0.46,00510.00,188
124,1.58,00511.00,188
125,359.22,00509.00,188
126,0.46,00510.00,188
127,1.57,00511.00,188
128,358.09,00508.00,188
129,359.21,00509.00,188
130,0.05,00510.00,188
131,1.05,00511.00,188
132,359.06,00509.00,188
133,0.41,00510.00,188
134,1.54,00511.00,188
135,358.29,00507.00,188
136,359.29,00509.00,188
137,0.40,00510.00,188
138,1.53,00511.00,188
139,358.15,00507.00,188
140,359.02,00509.00,188
141,0.66,00511.00,188
142,1.91,00512.00,188
143,358.65,00508.00,188
144,359.78,00509.00,188
145,0.01,00510.00,188
146,1.02,00511.00,188
147,358.63,00509.00,188
148,0.88,00510.00,188
149,358.87,00508.00,188
150,359.88,00509.00,188
151,0.23,00510.00,188
152,1.62,00511.00,188
153,358.21,00507.00,188
154,359.22,00509.00,188
155,0.53,00510.00,188
156,1.80,00511.00,188
157,358.13,00508.00,188
158,359.40,00509.00,188
159,0.17,00510.00,188
160,1.43,00511.00,188
161,359.15,00508.00,188
162,0.55,00510.00,188
163,1.45,00511.00,188
164,358.02,00508.00,188
165,359.29,00509.00,188
166,1.01,00511.00,188
167,358.73,00508.00,188
168,359.87,00509.00,188
169,0.54,00510.00,188
170,1.81,00512.00,188
171,358.39,00508.00,188
172,359.65,00509.00,188
173,0.74,00510.00,188
174,358.58,00508.00,188
175,359.73,00509.00,188
176,0.00,00510.00,188
177,1.02,00511.00,188
178,358.73,00509.00,188
179,0.23,00510.00,188
180,1.63,00511.00,188
181,358.19,00507.00,188
182,359.34,00510.00,188
183,1.00,00511.00,188
184,358.58,00509.00,188
185,359.73,00510.00,188
186,0.55,00510.00,188
187,1.83,00512.00,188
188,358.51,00508.00,188
189,359.66,00509.00,188
190,0.48,00510.00,188
191,1.75,00511.00,188
192,358.31,00507.00,188
193,359.46,00509.00,188
194,0.48,00510.00,188
195,1.51,00511.00,188
196,358.19,00507.00,188
197,359.34,00509.00,188
198,0.70,00511.00,188
199,1.72,00512.00,188
200,358.28,00508.00,188
201,359.56,00509.00,188
202,1.04,00511.00,188
203,358.74,00508.00,188
204,359.89,00509.00,188
205,0.26,00510.00,188
206,1.28,00511.00,188
207,359.11,00509.00,188
208,0.57,00510.00,188
209,1.72,00511.00,188
210,358.15,00507.00,188
211,359.43,00509.00,188
212,0.74,00511.00,188
213,1.76,00512.00,188
214,358.44,00508.00,188
215,359.59,00509.00,188
216,1.05,00511.00,188
217,358.75,00509.00,188
218,359.90,00510.00,188
219,0.36,00510.00,188
220,1.51,00511.00,188
221,358.17,00507.00,188
222,359.20,00509.00,188
223,0.99,00511.00,188
224,358.57,00509.00,188
225,359.97,00509.00,188
226,0.29,00510.00,188
227,1.43,00511.00,188
228,358.12,00507.00,188
229,359.26,00509.00,188
230,1.03,00511.00,188
231,358.74,00508.00,188
232,359.88,00509.00,188
233,0.43,00510.00,188
234,1.45,00511.00,188
235,358.13,00507.00,188
236,359.28,00510.00,188
237,0.26,00510.00,188
238,1.30,00511.00,188
239,358.86,00509.00,188
240,0.67,00511.00,188
241,1.82,00512.00,188
242,358.62,00508.00,188
243,359.65,00509.00,188
244,0.58,00510.00,188
245,1.47,00511.00,188
246,358.28,00507.00,188
247,359.18,00509.00,188
248,1.07,00511.00,188
249,358.65,00509.00,188
250,359.92,00509.00,188
251,0.21,00510.00,188
252,1.48,00511.00,188
253,358.17,00507.00,188
254,359.06,00509.00,188
255,0.88,00511.00,188
256,358.70,00509.00,188
257,359.98,00510.00,188
258,0.48,00510.00,188
259,1.64,00511.00,188
260,358.19,00508.00,188
261,359.34,00509.00,188
262,0.10,00510.00,188
263,1.13,00511.00,188
264,358.96,00509.00,188
265,0.75,00511.00,188
266,1.90,00512.00,188
267,358.33,00508.00,188
268,359.60,00509.00,188
269,0.26,00510.00,188
270,1.29,00511.00,188
271,358.09,00508.00,188
272,359.12,00509.00,188
273,1.05,00511.00,188
274,358.88,00509.00,188
275,359.91,00509.00,188
276,0.74,00510.00,188
277,1.76,00511.00,188
278,358.43,00508.00,188
279,359.59,00509.00,188
280,0.54,00510.00,188
281,1.69,00511.00,188
282,358.36,00507.00,188
283,359.26,00509.00,188
284,0.09,00510.00,188
285,1.12,00511.00,188
286,358.82,00509.00,188
287,0.85,00511.00,188
288,358.68,00508.00,188
289,359.83,00509.00,188
290,0.49,00510.00,188
291,1.64,00511.00,188
292,358.44,00507.00,188
293,359.21,00510.00,188
294,0.15,00510.00,188
295,1.42,00511.00,188
296,358.87,00509.00,188
297,0.75,00510.00,188
298,358.58,00509.00,188
299,359.73,00509.00,188
300,0.54,00510.00,188
301,1.69,00511.00,188
302,358.12,00507.00,188
303,359.27,00509.00,188
304,0.12,00510.00,188
305,1.26,00511.00,188
306,358.97,00509.00,188
307,0.87,00510.00,188
308,358.57,00508.00,188
309,359.72,00509.00,188
310,0.61,00511.00,188
311,1.64,00511.00,188
312,358.31,00507.00,188
313,359.46,00510.00,188
314,0.27,00510.00,188
315,1.55,00511.00,188
316,359.13,00509.00,188
317,0.05,00510.00,188
318,1.33,00511.00,188
319,358.78,00509.00,188
320,1.09,00511.00,188
321,358.65,00509.00,188
322,359.93,00509.00,188
323,0.77,00511.00,188
324,1.80,00512.00,188
325,358.47,00509.00,188
326,359.74,00509.00,188
327,0.63,00510.00,188
328,1.65,00511.00,188
329,358.21,00508.00,188
330,359.36,00509.00,188
331,0.38,00510.00,188
332,1.53,00511.00,188
333,358.09,00508.00,188
334,359.11,00510.00,188
335,0.05,00510.00,188
336,0.95,00511.00,188
337,358.90,00509.00,188
338,0.66,00511.00,188
339,358.49,00508.00,188
340,359.89,00509.00,188
341,0.31,00510.00,188
342,1.47,00511.00,188
343,358.14,00507.00,188
344,359.42,00510.00,188
345,0.23,00510.00,188
346,1.38,00511.00,188
