0,358.28,07383.00,188
1,359.66,07422.00,188
2,0.20,07401.00,188
3,358.75,07445.00,188
4,358.43,07443.00,188
5,358.61,07355.00,188
6,358.48,07404.00,188
7,358.02,07419.00,188
8,359.73,07469.00,188
9,359.21,07430.00,188
10,358.12,07459.00,188
11,359.92,07443.00,188
12,358.36,07422.00,188
13,359.28,07383.00,188
14,359.93,07453.00,188
15,359.52,07469.00,188
16,359.70,07414.00,188
17,359.68,07438.00,188
18,359.82,07383.00,188
19,359.95,07406.00,188
20,359.79,07438.00,188
21,1.84,07453.00,188
22,359.74,07419.00,188
23,0.22,07430.00,188
24,0.10,07409.00,188
25,0.40,07443.00,188
26,359.32,07440.00,188
27,0.10,07425.00,188
28,359.60,07438.00,188
29,1.88,07383.00,188
30,358.58,07375.00,188
31,359.68,07388.00,188
32,359.88,07409.00,188
33,0.07,07368.00,188
34,358.40,07401.00,188
35,359.52,07396.00,188
36,0.07,07406.00,188
37,1.61,07419.00,188
38,358.23,07422.00,188
39,359.36,07393.00,188
40,1.68,07440.00,188
41,358.29,07381.00,188
42,359.42,07422.00,188
43,0.12,07482.00,188
44,1.61,07438.00,188
45,359.35,07412.00,188
46,359.56,07459.00,188
47,358.41,07451.00,188
48,0.26,07430.00,188
49,358.24,07445.00,188
50,359.38,07430.00,188
51,0.19,07443.00,188
52,358.04,07396.00,188
53,358.52,07409.00,188
54,1.66,07412.00,188
55,358.21,07412.00,188
56,1.66,07430.00,188
57,358.20,07419.00,188
58,358.35,07435.00,188
59,1.08,07459.00,188
60,358.77,07406.00,188
61,358.28,07448.00,188
62,359.20,07396.00,188
63,0.20,07419.00,188
64,1.97,04321.00,188
65,0.94,07425.00,188
66,358.63,07445.00,188
67,359.79,07425.00,188
68,0.08,07427.00,188
69,1.96,04680.00,188
70,358.36,07440.00,188
71,359.52,07432.00,188
72,358.68,07419.00,188
73,359.83,07432.00,188
74,1.91,04473.00,188
75,358.31,07432.00,188
76,358.80,07406.00,188
77,1.79,04481.00,188
78,358.19,07448.00,188
79,359.35,07419.00,188
80,358.79,07422.00,188
81,1.87,04449.00,188
82,358.28,07409.00,188
83,1.17,07409.00,188
84,358.85,07383.00,188
85,0.62,04621.00,188
86,1.77,04456.00,188
87,358.18,07425.00,188
88,359.34,07422.00,188
89,359.75,07456.00,188
90,0.12,07401.00,188
91,358.97,07388.00,188
92,358.24,07430.00,188
93,359.80,07438.00,188
94,358.51,07399.00,188
95,359.06,07427.00,188
96,358.49,07440.00,188
97,359.65,07406.00,188
98,359.04,07386.00,188
99,358.42,07396.00,188
100,359.58,07412.00,188
101,0.04,07448.00,188
102,1.20,07443.00,188
103,358.89,07419.00,188
104,1.62,07337.00,188
105,358.15,07386.00,188
106,358.54,07373.00,188
107,359.70,07409.00,188
108,0.20,07445.00,188
109,359.04,07414.00,188
110,1.74,07373.00,188
111,358.27,07425.00,188
112,359.43,07396.00,188
113,1.04,07445.00,188
114,358.73,07425.00,188
115,359.88,07419.00,188
116,1.56,07406.00,188
117,358.09,07409.00,188
118,0.92,07393.00,188
119,358.60,07404.00,188
120,0.25,07417.00,188
121,358.32,07409.00,188
122,359.48,07459.00,188
123,358.70,07422.00,188
124,359.86,07425.00,188
125,0.20,07381.00,188
126,359.28,07388.00,188
127,358.37,07388.00,188
128,359.52,07404.00,188
129,1.00,07440.00,188
130,358.68,07358.00,188
131,359.84,07363.00,188
132,0.03,07474.00,188
133,1.19,07340.00,188
134,0.37,07396.00,188
135,358.49,07456.00,188
136,359.65,07404.00,188
137,0.18,07391.00,188
138,1.34,07430.00,188
139,358.27,07373.00,188
140,359.42,07406.00,188
141,358.58,07375.00,188
142,359.74,07425.00,188
143,0.01,07406.00,188
144,358.85,07453.00,188
145,0.23,07425.00,188
146,1.57,07381.00,188
147,358.10,07409.00,188
148,359.25,07453.00,188
149,358.30,07396.00,188
150,359.45,07461.00,188
151,358.48,07461.00,188
152,1.02,07430.00,188
153,358.71,07360.00,188
154,359.87,07401.00,188
155,358.29,07381.00,188
156,359.44,07409.00,188
157,358.76,07401.00,188
158,359.92,07358.00,188
159,0.27,07375.00,188
160,1.43,07427.00,188
161,358.23,07409.00,188
162,359.38,07409.00,188
163,359.64,07388.00,188
164,359.87,07393.00,188
165,0.12,07414.00,188
166,1.27,07432.00,188
167,0.32,07388.00,188
168,1.48,07388.00,188
169,358.01,07425.00,188
170,1.77,07432.00,188
171,358.31,07381.00,188
172,359.46,07399.00,188
173,0.97,07451.00,188
174,358.65,07432.00,188
175,0.25,07430.00,188
176,359.09,07419.00,188
177,358.39,07399.00,188
178,359.54,07412.00,188
179,0.03,07388.00,188
180,1.19,07373.00,188
181,358.17,07399.00,188
182,0.88,07417.00,188
183,358.57,07406.00,188
184,359.73,07427.00,188
185,0.18,07409.00,188
186,1.33,07417.00,188
187,358.32,07430.00,188
188,359.48,07425.00,188
189,359.96,07422.00,188
190,1.54,07435.00,188
191,358.07,07355.00,188
192,359.23,07399.00,188
193,0.87,07425.00,188
194,0.17,07443.00,188
195,1.33,07430.00,188
196,358.38,07422.00,188
197,359.54,07427.00,188
198,0.04,07422.00,188
199,1.20,07430.00,188
200,358.25,07393.00,188
201,359.40,07393.00,188
202,358.71,07347.00,188
203,1.46,07425.00,188
204,0.75,07401.00,188
205,358.44,07409.00,188
206,359.60,07373.00,188
207,0.08,07386.00,188
208,358.28,07383.00,188
209,359.43,07375.00,188
210,1.12,07485.00,188
211,358.81,07368.00,188
212,359.97,07396.00,188
213,1.68,07368.00,188
214,358.21,07378.00,188
215,359.36,07401.00,188
216,1.11,07432.00,188
217,359.96,07419.00,188
218,358.28,07422.00,188
219,359.43,07383.00,188
220,0.04,07430.00,188
221,1.20,07414.00,188
222,358.36,07383.00,188
223,359.52,07412.00,188
224,0.04,07459.00,188
225,1.20,07430.00,188
226,358.32,07430.00,188
227,359.48,07430.00,188
228,0.04,07438.00,188
229,1.20,07419.00,188
230,358.29,07422.00,188
231,359.45,07401.00,188
232,0.01,07422.00,188
233,358.25,07425.00,188
234,0.02,07466.00,188
235,1.18,07383.00,188
236,358.86,07340.00,188
237,358.34,07401.00,188
238,359.49,07406.00,188
239,0.14,07432.00,188
240,1.30,07406.00,188
241,358.98,07440.00,188
242,0.84,07393.00,188
243,359.68,07422.00,188
244,1.58,07375.00,188
245,358.12,07417.00,188
246,359.27,07432.00,188
247,359.97,07440.00,188
248,1.82,07412.00,188
249,358.35,07438.00,188
250,359.51,07419.00,188
251,0.14,07432.00,188
252,0.81,07438.00,188
253,359.65,07409.00,188
254,0.26,07417.00,188
255,1.42,07440.00,188
256,359.10,07373.00,188
257,0.85,07396.00,188
258,358.53,07381.00,188
259,359.69,07438.00,188
260,1.44,07401.00,188
261,359.74,07466.00,188
262,0.31,07350.00,188
263,1.47,07409.00,188
264,359.15,07430.00,188
265,0.88,07425.00,188
266,358.57,07422.00,188
267,359.73,07438.00,188
268,0.30,07425.00,188
269,1.45,07456.00,188
270,359.14,07399.00,188
271,359.63,07417.00,188
272,0.12,07443.00,188
273,1.28,07409.00,188
274,358.32,07399.00,188
275,359.48,07432.00,188
276,1.03,07363.00,188
277,1.47,07370.00,188
278,358.45,07414.00,188
279,359.60,07404.00,188
280,0.09,07401.00,188
281,1.64,07414.00,188
282,358.17,07388.00,188
283,359.32,07432.00,188
284,0.92,07414.00,188
285,358.60,07417.00,188
286,359.76,07404.00,188
287,0.14,07430.00,188
288,1.65,07417.00,188
289,358.18,07375.00,188
290,359.34,07404.00,188
291,0.87,07430.00,188
292,358.56,07381.00,188
293,359.72,07378.00,188
294,0.04,07443.00,188
295,1.19,07391.00,188
296,1.48,07409.00,188
297,359.17,07453.00,188
298,358.22,07383.00,188
299,359.38,07409.00,188
300,358.50,07370.00,188
301,359.65,07412.00,188
302,1.07,07399.00,188
303,359.92,07370.00,188
304,358.37,07378.00,188
305,359.53,07399.00,188
306,0.01,07404.00,188
307,1.16,07378.00,188
308,358.21,07404.00,188
309,359.37,07456.00,188
310,0.75,07375.00,188
311,359.59,07430.00,188
312,359.99,07370.00,188
313,1.53,07409.00,188
314,358.06,07391.00,188
315,359.22,07378.00,188
316,358.35,07406.00,188
317,359.51,07414.00,188
318,1.01,07419.00,188
319,0.28,07375.00,188
320,1.43,07425.00,188
