0,0.59,01519.00,188
1,1.27,01521.00,188
2,1.96,01525.00,188
3,358.67,01363.00,188
4,359.23,01519.00,188
5,359.91,01520.00,188
6,0.66,01520.00,188
7,1.37,01521.00,188
8,358.63,01364.00,188
9,359.23,01519.00,188
10,359.94,01520.00,188
11,0.34,01519.00,188
12,1.10,01522.00,188
13,1.85,01523.00,188
14,358.20,01393.00,188
15,358.84,01513.00,188
16,359.59,01520.00,188
17,0.47,01039.00,188
18,1.13,01018.00,188
19,358.52,01351.00,188
20,359.18,01519.00,188
21,0.41,01519.00,188
22,1.23,01521.00,188
23,358.90,01328.00,188
24,359.59,01519.00,188
25,0.23,01520.00,188
26,1.07,01521.00,188
27,1.92,01523.00,188
28,358.65,01361.00,188
29,359.37,01520.00,188
30,0.52,01519.00,188
31,1.40,01520.00,188
32,358.17,01312.00,188
33,358.91,01348.00,188
34,359.78,01349.00,188
35,0.19,01325.00,188
36,0.96,01522.00,188
37,1.85,01523.00,188
38,358.40,01295.00,188
39,359.30,01308.00,188
40,0.53,01275.00,188
41,1.32,01520.00,188
42,358.83,01230.00,188
43,359.74,01239.00,188
44,0.55,01182.00,188
45,1.49,01191.00,188
46,358.68,01221.00,188
47,359.62,01228.00,188
48,0.70,01198.00,188
49,1.65,01169.00,188
50,358.92,01122.00,188
51,359.75,01186.00,188
52,0.66,01107.00,188
53,1.51,01171.00,188
54,358.36,01514.00,188
55,359.70,01130.00,188
56,0.97,01093.00,188
57,1.96,01092.00,188
58,358.63,01514.00,188
59,359.62,01525.00,188
60,0.23,01519.00,188
61,1.23,01521.00,188
62,358.24,01514.00,188
63,359.24,01519.00,188
64,0.99,01522.00,188
65,2.00,01527.00,188
66,358.97,01518.00,188
67,359.98,01519.00,188
68,0.88,01521.00,188
69,1.90,01526.00,188
70,358.83,01517.00,188
71,359.85,01516.00,188
72,0.46,01518.00,188
73,1.49,01521.00,188
74,358.40,01518.00,188
75,359.43,01521.00,188
76,0.15,01520.00,188
77,1.19,01521.00,188
78,358.07,01520.00,188
79,359.10,01515.00,188
80,0.47,01519.00,188
81,1.52,01521.00,188
82,358.37,01515.00,188
83,359.42,01520.00,188
84,0.96,01523.00,188
85,358.85,01518.00,188
86,359.90,01519.00,188
87,0.07,01520.00,188
88,1.13,01521.00,188
89,359.02,01518.00,188
90,0.89,01521.00,188
91,1.96,01522.00,188
92,358.76,01517.00,188
93,359.82,01515.00,188
94,0.82,01520.00,188
95,1.90,01522.00,188
96,358.66,01518.00,188
97,359.74,01520.00,188
98,1.01,01522.00,188
99,358.83,01518.00,188
100,359.92,01519.00,188
101,0.84,01520.00,188
102,1.93,01522.00,188
103,358.65,01514.00,188
104,359.75,01519.00,188
105,0.87,01521.00,188
106,1.97,01523.00,188
107,358.67,01514.00,188
108,359.77,01520.00,188
109,0.70,01519.00,188
110,1.80,01522.00,188
111,358.48,01515.00,188
112,359.59,01520.00,188
113,0.01,01519.00,188
114,1.12,01522.00,188
115,358.89,01517.00,188
116,0.73,01520.00,188
117,1.84,01522.00,188
118,358.49,01515.00,188
119,359.61,01520.00,188
120,0.33,01519.00,188
121,1.45,01521.00,188
122,358.09,01519.00,188
123,359.21,01519.00,188
124,0.82,01520.00,188
125,1.94,01522.00,188
126,358.58,01515.00,188
127,359.70,01520.00,188
128,1.12,01521.00,188
129,358.87,01514.00,188
130,359.99,01516.00,188
131,1.08,01521.00,188
132,358.82,01515.00,188
