0,0.08,02535.00,188
1,0.74,02540.00,188
2,1.39,02535.00,188
3,358.12,02553.00,188
4,358.77,02551.00,188
5,359.43,02541.00,188
6,0.40,02539.00,188
7,1.09,02540.00,188
8,1.78,02539.00,188
9,358.31,02550.00,188
10,359.01,02535.00,188
11,359.70,02537.00,188
12,0.42,02541.00,188
13,1.15,02540.00,188
14,1.88,02535.00,188
15,358.23,02541.00,188
16,358.96,02549.00,188
17,359.69,02542.00,188
18,0.20,02533.00,188
19,0.97,02536.00,188
20,1.74,02540.00,188
21,358.67,02542.00,188
22,359.43,02535.00,188
23,0.62,02537.00,188
24,1.42,02536.00,188
25,358.23,02551.00,188
26,359.02,02536.00,188
27,359.82,02537.00,188
28,0.02,02537.00,188
29,0.85,02540.00,188
30,1.68,02539.00,188
31,358.36,02542.00,188
32,359.19,02530.00,188
33,0.04,02533.00,188
34,0.90,02534.00,188
35,1.75,02540.00,188
36,358.34,02540.00,188
37,359.19,02538.00,188
38,0.54,02536.00,188
39,1.42,02535.00,188
40,358.79,02541.00,188
41,359.66,02537.00,188
42,0.89,02533.00,188
43,1.80,02535.00,188
44,358.18,02553.00,188
45,359.08,02555.00,188
46,359.99,02538.00,188
47,0.48,02539.00,188
48,1.40,02535.00,188
49,358.63,02537.00,188
50,359.56,02534.00,188
51,0.23,02534.00,188
52,1.18,02541.00,188
53,358.35,02540.00,188
54,359.29,02541.00,188
55,0.68,02533.00,188
56,1.63,02534.00,188
57,358.76,02535.00,188
58,359.71,02534.00,188
59,0.76,02534.00,188
60,1.74,02533.00,188
61,358.82,02537.00,188
62,359.79,02536.00,188
63,0.79,02531.00,188
64,1.77,02530.00,188
65,358.80,02537.00,188
66,359.80,02535.00,188
67,0.60,02537.00,188
68,1.61,02533.00,188
69,358.59,02535.00,188
70,359.60,02538.00,188
71,0.07,02537.00,188
72,1.08,02536.00,188
73,358.03,02544.00,188
74,359.05,02537.00,188
75,0.55,02538.00,188
76,1.58,02533.00,188
77,358.49,02539.00,188
78,359.52,02538.00,188
79,0.60,02537.00,188
80,1.64,02534.00,188
81,358.53,02540.00,188
82,359.57,02535.00,188
83,0.69,02540.00,188
84,1.74,02533.00,188
85,358.60,02541.00,188
86,359.65,02538.00,188
87,0.23,02538.00,188
88,1.28,02536.00,188
89,358.12,02537.00,188
90,359.17,02539.00,188
91,0.72,02539.00,188
92,1.77,02533.00,188
93,358.60,02543.00,188
94,359.66,02536.00,188
95,1.01,02540.00,188
96,358.88,02540.00,188
97,359.95,02549.00,188
98,0.65,02537.00,188
99,1.72,02533.00,188
100,358.50,02550.00,188
101,359.58,02537.00,188
102,0.62,02540.00,188
103,1.70,02536.00,188
104,358.46,02541.00,188
105,359.54,02537.00,188
106,0.29,02536.00,188
107,1.38,02537.00,188
108,358.11,02539.00,188
109,359.20,02538.00,188
110,0.37,02540.00,188
111,1.47,02538.00,188
112,358.17,02537.00,188
113,359.26,02540.00,188
114,0.34,02536.00,188
115,1.44,02539.00,188
116,358.13,02539.00,188
117,359.23,02537.00,188
118,0.95,02538.00,188
119,358.73,02550.00,188
120,359.84,02538.00,188
121,0.81,02538.00,188
122,1.92,02533.00,188
123,358.58,02542.00,188
124,359.70,02538.00,188
125,0.88,02539.00,188
126,2.00,02537.00,188
127,358.65,02542.00,188
128,359.76,02538.00,188
129,0.95,02538.00,188
130,358.71,02543.00,188
131,359.83,02537.00,188
132,0.81,02537.00,188
133,1.93,02533.00,188
134,358.56,02541.00,188
135,359.69,02537.00,188
136,0.37,02537.00,188
137,1.50,02537.00,188
138,358.12,02541.00,188
139,359.25,02536.00,188
140,0.67,02540.00,188
141,1.80,02533.00,188
142,358.42,02538.00,188
143,359.54,02535.00,188
144,0.69,02539.00,188
145,1.82,02534.00,188
146,358.43,02539.00,188
147,359.56,02537.00,188
148,0.57,02540.00,188
149,1.70,02538.00,188
150,358.30,02540.00,188
151,359.43,02537.00,188
152,0.13,02537.00,188
153,1.26,02535.00,188
154,358.99,02540.00,188
155,0.43,02538.00,188
156,1.57,02537.00,188
157,358.16,02541.00,188
158,359.30,02535.00,188
159,0.26,02537.00,188
160,1.40,02538.00,188
161,359.12,02539.00,188
162,0.56,02550.00,188
163,1.70,02538.00,188
164,358.28,02543.00,188
165,359.42,02537.00,188
166,0.19,02538.00,188
167,1.33,02542.00,188
168,359.04,02540.00,188
169,0.23,02538.00,188
170,1.37,02540.00,188
171,359.08,02540.00,188
172,0.57,02539.00,188
173,1.71,02536.00,188
174,358.28,02542.00,188
175,359.42,02536.00,188
176,0.05,02541.00,188
177,1.20,02537.00,188
178,358.91,02538.00,188
179,0.88,02539.00,188
180,358.58,02541.00,188
181,359.73,02539.00,188
182,0.75,02538.00,188
183,1.90,02537.00,188
184,358.45,02540.00,188
185,359.60,02540.00,188
186,0.64,02539.00,188
187,1.79,02534.00,188
188,358.34,02540.00,188
189,359.48,02536.00,188
190,0.56,02540.00,188
191,1.71,02537.00,188
192,358.27,02540.00,188
193,359.41,02536.00,188
194,0.62,02537.00,188
195,1.76,02532.00,188
196,358.32,02541.00,188
197,359.47,02535.00,188
198,0.78,02536.00,188
199,1.93,02531.00,188
