0,0.57,03524.00,188
1,1.22,03531.00,188
2,1.88,03529.00,188
3,358.59,03517.00,188
4,359.25,03525.00,188
5,359.91,03522.00,188
6,0.27,03536.00,188
7,0.98,03521.00,188
8,1.68,03528.00,188
9,358.17,03531.00,188
10,358.87,03526.00,188
11,359.57,03532.00,188
12,0.47,03525.00,188
13,1.21,03529.00,188
14,1.95,03528.00,188
15,358.26,03528.00,188
16,359.00,03518.00,188
17,359.74,03531.00,188
18,0.24,03529.00,188
19,1.01,03525.00,188
20,1.78,03525.00,188
21,358.69,03532.00,188
22,359.46,03526.00,188
23,0.60,03520.00,188
24,1.41,03529.00,188
25,358.19,03531.00,188
26,358.99,03525.00,188
27,359.80,03533.00,188
28,0.76,03527.00,188
29,1.60,03530.00,188
30,358.26,03527.00,188
31,359.10,03521.00,188
32,359.93,03527.00,188
33,0.53,03523.00,188
34,1.38,03526.00,188
35,358.81,03533.00,188
36,359.67,03529.00,188
37,0.64,03531.00,188
38,1.52,03524.00,188
39,358.87,03527.00,188
40,359.75,03519.00,188
41,0.65,03535.00,188
42,1.56,03528.00,188
43,358.84,03526.00,188
44,359.75,03517.00,188
45,0.39,03525.00,188
46,1.32,03525.00,188
47,358.53,03525.00,188
48,359.46,03527.00,188
49,0.93,03525.00,188
50,1.87,03526.00,188
51,358.09,03532.00,188
52,359.04,03531.00,188
53,359.98,03530.00,188
54,0.94,03531.00,188
55,1.91,03524.00,188
56,358.07,03525.00,188
57,359.03,03524.00,188
58,359.99,03522.00,188
59,0.81,03524.00,188
60,1.78,03521.00,188
61,358.85,03526.00,188
62,359.83,03519.00,188
63,0.44,03533.00,188
64,1.44,03525.00,188
65,358.46,03534.00,188
66,359.45,03526.00,188
67,0.54,03528.00,188
68,1.55,03529.00,188
69,358.53,03535.00,188
70,359.54,03528.00,188
71,0.09,03523.00,188
72,1.10,03528.00,188
73,358.05,03524.00,188
74,359.07,03526.00,188
75,0.54,03526.00,188
76,1.58,03529.00,188
77,358.48,03532.00,188
78,359.52,03532.00,188
79,0.39,03527.00,188
80,1.43,03524.00,188
81,358.31,03528.00,188
82,359.35,03524.00,188
83,0.08,03521.00,188
84,1.13,03527.00,188
85,359.03,03521.00,188
86,0.13,03528.00,188
87,1.18,03529.00,188
88,358.02,03535.00,188
89,359.08,03521.00,188
90,0.20,03529.00,188
91,1.26,03524.00,188
92,358.08,03529.00,188
93,359.14,03521.00,188
94,0.86,03526.00,188
95,1.93,03519.00,188
96,358.74,03514.00,188
97,359.80,03525.00,188
98,0.24,03531.00,188
99,1.31,03528.00,188
100,358.08,03529.00,188
101,359.16,03523.00,188
102,0.93,03525.00,188
103,358.76,03524.00,188
104,359.85,03529.00,188
105,0.24,03531.00,188
106,1.33,03531.00,188
107,358.05,03531.00,188
108,359.15,03527.00,188
109,0.92,03524.00,188
110,358.72,03532.00,188
111,359.82,03526.00,188
112,0.38,03528.00,188
113,1.49,03530.00,188
114,358.17,03529.00,188
115,359.27,03524.00,188
116,0.56,03524.00,188
117,1.67,03523.00,188
118,358.34,03528.00,188
119,359.45,03524.00,188
120,1.10,03524.00,188
121,358.87,03525.00,188
122,359.99,03529.00,188
123,0.76,03530.00,188
124,1.88,03518.00,188
125,358.52,03526.00,188
126,359.64,03528.00,188
127,0.35,03519.00,188
128,1.48,03528.00,188
129,358.10,03534.00,188
130,359.23,03527.00,188
131,0.93,03522.00,188
132,358.68,03527.00,188
133,359.81,03526.00,188
134,0.01,03526.00,188
135,1.14,03526.00,188
136,358.88,03524.00,188
137,0.91,03521.00,188
138,358.65,03532.00,188
139,359.77,03533.00,188
